,Model,AIC,BIC,RMSE,MAPE
1156,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 0, 0, 0, 1]))",6116.541588770551,6142.853901187692,298.2068963086541,0.2201776713422551
1157,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 0, 0, 1, 0]))",6048.820018332568,6075.132330749709,330.30524780557914,0.30502094606588204
1158,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 0, 0, 1, 1]))",6039.319395935601,6069.390610126619,331.5759170187676,0.3067430796634629
1159,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 0, 1, 0, 0]))",3353.23607835727,3379.548390774411,178.63278152303187,0.15271449928247538
1160,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 0, 1, 0, 1]))",6031.608695974124,6061.679910165142,262.93498011866546,0.2357696565882481
1161,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 0, 1, 1, 0]))",6092.202413516821,6122.273627707839,222.02928743848562,0.17079063650239495
1162,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 0, 1, 1, 1]))",6094.806170039863,6128.636286004758,207.2266146606196,0.15721738286799242
1163,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 1, 0, 0, 0]))",3170.760176177339,3197.07248859448,117.88910882730602,0.0972620522238719
1164,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 1, 0, 0, 1]))",6090.197354704993,6120.268568896011,193.96025850561884,0.15710135816501722
1165,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 1, 0, 1, 0]))",6121.3688668145105,6151.440081005529,163.4147142323422,0.11873597588550902
1166,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 1, 0, 1, 1]))",6123.346548552631,6157.176664517527,163.10788470130467,0.11898070321595303
1167,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 1, 1, 0, 0]))",3332.411116656849,3362.482330847867,85.72542201563182,0.07036716129976354
1168,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 1, 1, 0, 1]))",6122.80061165672,6156.630727621616,164.60417600263574,0.12467242209213618
1169,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 1, 1, 1, 0]))",6122.171080797224,6156.001196762119,166.30793213183352,0.1200712900387304
1170,"((1, 0, 0), (1, 0, 2, 12), poly1d([1, 1, 1, 1, 1]))",6124.1864484763555,6161.775466215128,165.36417894506695,0.11946021603314265
1171,"((1, 0, 0), (1, 1, 0, 12), 'n')",2848.1172750726546,2859.278210402477,37.49768675702024,0.027798759573004938
1172,"((1, 0, 0), (1, 1, 1, 12), 'n')",2821.73759792636,2836.61884503279,37.240637634683615,0.027421034120024147
1173,"((1, 0, 0), (1, 1, 2, 12), 'n')",2821.845477582854,2840.447036465891,37.57488280525071,0.02770199133138951
1174,"((1, 1, 0), (1, 0, 0, 12), 'n')",3056.53248862333,3067.799715264091,55.63489599132499,0.03936966214973493
1175,"((1, 1, 0), (1, 0, 1, 12), 'n')",2956.233292121178,2971.2562609755255,34.44278314148027,0.02342800284905623
1176,"((1, 1, 0), (1, 0, 2, 12), 'n')",2958.0997243301376,2976.8784353980723,34.42852916065837,0.02340537844981035
1177,"((1, 1, 0), (1, 1, 0, 12), 'n')",2872.768185642256,2883.9192687464747,41.702804567951276,0.030645730003369908
1178,"((1, 1, 0), (1, 1, 1, 12), 'n')",2817.459888856968,2832.327999662593,33.566559068678366,0.023174841608376368
1179,"((1, 1, 0), (1, 1, 2, 12), 'n')",2817.730760480786,2836.315898987817,33.93060452529399,0.023330130790476647
1180,"((1, 2, 0), (1, 0, 0, 12), 'n')",3250.243365535914,3261.501083452391,2613.105374599138,2.010429854489953
1181,"((1, 2, 0), (1, 0, 1, 12), 'n')",3146.4862359503054,3161.496526505608,354.0560102478574,0.2852361070391255
1182,"((1, 2, 0), (1, 0, 2, 12), 'n')",3148.234221613773,3166.9970848079015,410.6430784151479,0.33090557289095274
1183,"((1, 0, 0), (2, 0, 0, 12), 'n')",3014.541856348037,3029.577463443546,45.1467810373065,0.035834140961606226
1184,"((1, 0, 0), (2, 0, 0, 12), 'c')",2994.0785810247517,3012.873089894138,59.73404898925952,0.04632877750272279
1185,"((1, 0, 0), (2, 0, 0, 12), 't')",3003.074810061605,3021.8693189309915,103.05079473537727,0.08592182202802176
1186,"((1, 0, 0), (2, 0, 0, 12), 'ct')",3292.7887779729163,3315.34218861618,114.79802574261016,0.09545028172967521
1187,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 0]))",2994.0785810247517,3012.873089894138,59.73404898925952,0.04632877750272279
1188,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 1]))",3389.7730007643872,3412.326411407651,163.12150485180774,0.13971740106262115
1189,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 0]))",3292.7887779729163,3315.34218861618,114.79802574261016,0.09545028172967521
1190,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 1]))",3368.036156331612,3394.348468748753,77.58819537775355,0.06317866385072696
1191,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 0, 0]))",2994.0785810247517,3012.873089894138,59.73404898925952,0.04632877750272279
1192,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 0, 1]))",3583.198031139418,3605.751441782682,289.2847426722959,0.26003429422857427
1193,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 1, 0]))",3389.7730007643872,3412.326411407651,163.12150485180774,0.13971740106262115
1194,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 1, 1]))",3544.247413217689,3570.55972563483,164.74672409884656,0.12256159371009012
1195,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 0, 0]))",3292.7887779729163,3315.34218861618,114.79802574261016,0.09545028172967521
1196,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 0, 1]))",3542.4751688343054,3568.7874812514465,97.41548591301319,0.0789927704858365
1197,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 1, 0]))",3368.036156331612,3394.348468748753,77.58819537775355,0.06317866385072696
1198,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 1, 1]))",3544.078451459369,3574.149665650387,101.68385711848967,0.0799121379215352
1199,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 0, 0, 0]))",2994.0785810247517,3012.873089894138,59.73404898925952,0.04632877750272279
1200,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 0, 0, 1]))",3607.5122042753846,3630.0656149186484,194.20551558223903,0.15726876286686145
1201,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 0, 1, 0]))",3583.198031139418,3605.751441782682,289.2847426722959,0.26003429422857427
1202,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 0, 1, 1]))",3583.8514837255625,3610.1637961427036,291.77622164642804,0.2609280287802334
1203,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 1, 0, 0]))",3389.7730007643872,3412.326411407651,163.12150485180774,0.13971740106262115
1204,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 1, 0, 1]))",3569.7111678333367,3596.023480250478,215.18904584053217,0.19099983635281606
1205,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 1, 1, 0]))",3544.247413217689,3570.55972563483,164.74672409884656,0.12256159371009012
1206,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 0, 1, 1, 1]))",3546.0651596254224,3576.1363738164405,161.48380488769394,0.11964946373667254
1207,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 0, 0, 0]))",3292.7887779729163,3315.34218861618,114.79802574261016,0.09545028172967521
1208,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 0, 0, 1]))",3547.0414500857883,3573.3537625029294,136.49235150419125,0.11667921067060032
1209,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 0, 1, 0]))",3542.4751688343054,3568.7874812514465,97.41548591301319,0.0789927704858365
1210,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 0, 1, 1]))",3544.4266937641905,3574.4979079552086,97.13321100888595,0.07894644822183672
1211,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 1, 0, 0]))",3368.036156331612,3394.348468748753,77.58819537775355,0.06317866385072696
1212,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 1, 0, 1]))",3545.184617535482,3575.2558317265,98.7216268624361,0.08428076389127229
1213,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 1, 1, 0]))",3544.078451459369,3574.149665650387,101.68385711848967,0.0799121379215352
1214,"((1, 0, 0), (2, 0, 0, 12), poly1d([1, 1, 1, 1, 1]))",3546.007727502846,3579.8378434677415,101.34901360438677,0.07961268932628598
1215,"((1, 0, 0), (2, 0, 1, 12), 'n')",2969.794720561148,2988.5892294305345,50.334181224950754,0.039881883861337064
1216,"((1, 0, 0), (2, 0, 1, 12), 'c')",3041.368181487509,3063.9215921307728,95.33066723146374,0.07391259900487927
1217,"((1, 0, 0), (2, 0, 1, 12), 't')",2989.7853677193957,3012.3387783626595,151.39156498313014,0.1336205090699317
1218,"((1, 0, 0), (2, 0, 1, 12), 'ct')",3121.548040459931,3147.8603528770723,105.16439287146864,0.08722614118860797
1219,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 0]))",3041.368181487509,3063.9215921307728,95.33066723146374,0.07391259900487927
1220,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 1]))",3349.803770235267,3376.1160826524083,172.89510138734974,0.14945587713942596
1221,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 0]))",3121.548040459931,3147.8603528770723,105.16439287146864,0.08722614118860797
1222,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 1]))",3323.644010824174,3353.715225015192,70.21377399433779,0.056390031162938045
1223,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 0, 0]))",3041.368181487509,3063.9215921307728,95.33066723146374,0.07391259900487927
1224,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 0, 1]))",3808.0026138299654,3834.3149262471065,294.29306827727487,0.26774408610641337
1225,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 1, 0]))",3349.803770235267,3376.1160826524083,172.89510138734974,0.14945587713942596
1226,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 1, 1]))",3770.326897541179,3800.398111732197,171.21575175265087,0.1294535677946796
1227,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 0, 0]))",3121.548040459931,3147.8603528770723,105.16439287146864,0.08722614118860797
1228,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 0, 1]))",3770.7254753372613,3800.7966895282793,103.57742322964074,0.08425465681196347
1229,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 1, 0]))",3323.644010824174,3353.715225015192,70.21377399433779,0.056390031162938045
1230,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 1, 1]))",3772.1366483671372,3805.9667643320327,107.62965435810044,0.08515828846557323
1231,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 0, 0, 0]))",3041.368181487509,3063.9215921307728,95.33066723146374,0.07391259900487927
1232,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 0, 0, 1]))",3833.950275843725,3860.2625882608663,203.5010601142477,0.1651964723904807
1233,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 0, 1, 0]))",3808.0026138299654,3834.3149262471065,294.29306827727487,0.26774408610641337
1234,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 0, 1, 1]))",3807.571534653548,3837.642748844566,296.6968423482281,0.26914894325805366
1235,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 1, 0, 0]))",3349.803770235267,3376.1160826524083,172.89510138734974,0.14945587713942596
1236,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 1, 0, 1]))",3793.184012643331,3823.255226834349,220.5910507614204,0.19801268015418075
1237,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 1, 1, 0]))",3770.326897541179,3800.398111732197,171.21575175265087,0.1294535677946796
1238,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 0, 1, 1, 1]))",3772.2312290263017,3806.061344991197,165.28540256537562,0.12425912909124932
1239,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 0, 0, 0]))",3121.548040459931,3147.8603528770723,105.16439287146864,0.08722614118860797
1240,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 0, 0, 1]))",3773.5430331888,3803.614247379818,142.1846317441793,0.12225400018778787
1241,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 0, 1, 0]))",3770.7254753372613,3800.7966895282793,103.57742322964074,0.08425465681196347
1242,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 0, 1, 1]))",3772.7048217758984,3806.534937740794,103.31907990723109,0.08422542113455621
1243,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 1, 0, 0]))",3323.644010824174,3353.715225015192,70.21377399433779,0.056390031162938045
1244,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 1, 0, 1]))",3773.5911193269253,3807.4212352918207,104.9620886917139,0.08963118248498336
1245,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 1, 1, 0]))",3772.1366483671372,3805.9667643320327,107.62965435810044,0.08515828846557323
1246,"((1, 0, 0), (2, 0, 1, 12), poly1d([1, 1, 1, 1, 1]))",3774.090624297173,3811.6796420359456,107.23494235444737,0.08485182514852178
1247,"((1, 0, 0), (2, 1, 0, 12), 'n')",2821.010841096808,2835.8920882032376,36.87660188529506,0.02740175689638049
1248,"((1, 0, 0), (2, 1, 1, 12), 'n')",2815.3915832941602,2833.993142177197,36.28297133368273,0.02674377185432954
1249,"((1, 0, 0), (2, 1, 2, 12), 'n')",2792.2146021215694,2814.536472781214,57.168332155375815,0.04596785620307835
1250,"((1, 1, 0), (2, 0, 0, 12), 'n')",3012.0736363080846,3027.0966051624323,35.58361902303806,0.02506464634784422
1251,"((1, 1, 0), (2, 0, 1, 12), 'n')",2958.150894518605,2976.9296055865398,34.42425138729592,0.02340914480734586
1252,"((1, 1, 0), (2, 1, 0, 12), 'n')",2831.357453524537,2846.225564330162,37.903368295406814,0.028718728470177025
1253,"((1, 1, 0), (2, 1, 1, 12), 'n')",2811.817334915245,2830.4024734222758,36.74730246537412,0.02676841007693549
1254,"((1, 1, 0), (2, 1, 2, 12), 'n')",2806.9280990345105,2829.230265242948,38.484910874787495,0.028346503907313476
1255,"((1, 2, 0), (2, 0, 0, 12), 'n')",3210.3443338581956,3225.354624413498,1006.2935146427934,0.7752641034564232
1256,"((1, 0, 1), (0, 0, 0, 12), 'n')",3522.1609716525045,3533.437676974136,339.2109889466854,0.2892886980155661
1257,"((1, 0, 1), (0, 0, 0, 12), 'c')",3486.097040736109,3501.132647831618,195.29875015337652,0.1586386114704043
1258,"((1, 0, 1), (0, 0, 0, 12), 't')",3519.8622574813985,3534.8978645769075,373.15590553747813,0.32596180117995716
1259,"((1, 0, 1), (0, 0, 0, 12), 'ct')",3403.359793004589,3422.1543018739753,139.0524121368628,0.1192260766689642
1260,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 0]))",3486.097040736109,3501.132647831618,195.29875015337652,0.1586386114704043
1261,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 1]))",3450.767319545232,3469.5618284146185,234.5513121153253,0.21144632602494778
1262,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 0]))",3403.359793004589,3422.1543018739753,139.0524121368628,0.1192260766689642
1263,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 1]))",3446.3645298138426,3468.9179404571064,98.87723322330797,0.08454221129398067
1264,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 0, 0]))",3486.097040736109,3501.132647831618,195.29875015337652,0.1586386114704043
1265,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 0, 1]))",3463.3847094461057,3482.179218315492,300.6542634979083,0.27136666999942677
1266,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 1, 0]))",3450.767319545232,3469.5618284146185,234.5513121153253,0.21144632602494778
1267,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 1, 1]))",3448.4191040263204,3470.972514669584,157.66302620304688,0.1165045665770001
1268,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 0, 0]))",3403.359793004589,3422.1543018739753,139.0524121368628,0.1192260766689642
1269,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 0, 1]))",3453.436516614751,3475.9899272580146,96.37322283070577,0.07937123343558625
1270,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 1, 0]))",3446.3645298138426,3468.9179404571064,98.87723322330797,0.08454221129398067
1271,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 1, 1]))",3455.158814282564,3481.471126699705,97.66513908006075,0.07867143292267445
1272,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 0, 0, 0]))",3486.097040736109,3501.132647831618,195.29875015337652,0.1586386114704043
1273,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 0, 0, 1]))",3494.2344666658482,3513.0289755352346,201.55757478038478,0.1652076510275228
1274,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 0, 1, 0]))",3463.3847094461057,3482.179218315492,300.6542634979083,0.27136666999942677
1275,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 0, 1, 1]))",3464.3622068224568,3486.9156174657205,304.1500827009484,0.27350108078379154
1276,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 1, 0, 0]))",3450.767319545232,3469.5618284146185,234.5513121153253,0.21144632602494778
1277,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 1, 0, 1]))",3453.3405747197794,3475.893985363043,218.9072573184824,0.19455491729788912
1278,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 1, 1, 0]))",3448.4191040263204,3470.972514669584,157.66302620304688,0.1165045665770001
1279,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 0, 1, 1, 1]))",3450.49705483184,3476.8093672489813,154.88940819666266,0.11409524218524152
1280,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 0, 0, 0]))",3403.359793004589,3422.1543018739753,139.0524121368628,0.1192260766689642
1281,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 0, 0, 1]))",3450.9110155720737,3473.4644262153374,135.5652886899854,0.11576524326749935
1282,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 0, 1, 0]))",3453.436516614751,3475.9899272580146,96.37322283070577,0.07937123343558625
1283,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 0, 1, 1]))",3455.4813062605535,3481.7936186776947,96.25308190137963,0.07947192572069962
1284,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 1, 0, 0]))",3446.3645298138426,3468.9179404571064,98.87723322330797,0.08454221129398067
1285,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 1, 0, 1]))",3455.792881524555,3482.105193941696,99.77836770584528,0.08558215346287494
1286,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 1, 1, 0]))",3455.158814282564,3481.471126699705,97.66513908006075,0.07867143292267445
1287,"((1, 0, 1), (0, 0, 0, 12), poly1d([1, 1, 1, 1, 1]))",3457.19820896924,3487.269423160258,97.42829985644016,0.07851872867910384
1288,"((1, 0, 1), (0, 0, 1, 12), 'n')",3345.3026271646186,3360.3382342601276,401.0180139342605,0.3465976492335696
1289,"((1, 0, 1), (0, 0, 1, 12), 'c')",3305.468648063257,3324.2631569326436,190.42683034486447,0.1525643500310485
1290,"((1, 0, 1), (0, 0, 1, 12), 't')",3341.9911962536335,3360.78570512302,356.64365215872033,0.29998967797107473
1291,"((1, 0, 1), (0, 0, 1, 12), 'ct')",3222.77815704382,3245.331567687084,131.4394538888912,0.11009566491373304
1292,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 0]))",3305.468648063257,3324.2631569326436,190.42683034486447,0.1525643500310485
1293,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 1]))",3270.395552724781,3292.9489633680446,211.89628187307312,0.18558614486410654
1294,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 0]))",3222.77815704382,3245.331567687084,131.4394538888912,0.11009566491373304
1295,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 1]))",3224.1985267651935,3250.5108391823346,93.96564416521818,0.07858473193813804
1296,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 0, 0]))",3305.468648063257,3324.2631569326436,190.42683034486447,0.1525643500310485
1297,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 0, 1]))",3372.6437470780643,3395.197157721328,273.40448314500856,0.23921561117298595
1298,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 1, 0]))",3270.395552724781,3292.9489633680446,211.89628187307312,0.18558614486410654
1299,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 1, 1]))",3331.3859734762386,3357.6982858933798,154.6630222136492,0.11044322315130764
1300,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 0, 0]))",3222.77815704382,3245.331567687084,131.4394538888912,0.11009566491373304
1301,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 0, 1]))",3329.9356505437736,3356.2479629609147,91.49660383981752,0.073041283978321
1302,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 1, 0]))",3224.1985267651935,3250.5108391823346,93.96564416521818,0.07858473193813804
1303,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 1, 1]))",3331.8027738233604,3361.8739880143785,92.91644190607977,0.07232934000087082
1304,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 0, 0, 0]))",3305.468648063257,3324.2631569326436,190.42683034486447,0.1525643500310485
1305,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 0, 0, 1]))",3402.214162511905,3424.767573155169,198.0796440566282,0.15747520458794698
1306,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 0, 1, 0]))",3372.6437470780643,3395.197157721328,273.40448314500856,0.23921561117298595
1307,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 0, 1, 1]))",3365.80149878894,3392.113811206081,298.79705714126374,0.2641585133370979
1308,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 1, 0, 0]))",3270.395552724781,3292.9489633680446,211.89628187307312,0.18558614486410654
1309,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 1, 0, 1]))",3346.7040635341646,3373.0163759513057,214.50974212709343,0.1879717639409098
1310,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 1, 1, 0]))",3331.3859734762386,3357.6982858933798,154.6630222136492,0.11044322315130764
1311,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 0, 1, 1, 1]))",3320.472263458089,3350.543477649107,154.29619818329198,0.11035588122831937
1312,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 0, 0, 0]))",3222.77815704382,3245.331567687084,131.4394538888912,0.11009566491373304
1313,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 0, 0, 1]))",3320.6870049204163,3346.9993173375574,132.91105229844592,0.11150664822679557
1314,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 0, 1, 0]))",3329.9356505437736,3356.2479629609147,91.49660383981752,0.073041283978321
1315,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 0, 1, 1]))",3317.9164477648283,3347.9876619558463,94.61004686737036,0.07580421447257848
1316,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 1, 0, 0]))",3224.1985267651935,3250.5108391823346,93.96564416521818,0.07858473193813804
1317,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 1, 0, 1]))",3318.3055573057018,3348.37677149672,97.91462290152317,0.08096910055098887
1318,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 1, 1, 0]))",3331.8027738233604,3361.8739880143785,92.91644190607977,0.07232934000087082
1319,"((1, 0, 1), (0, 0, 1, 12), poly1d([1, 1, 1, 1, 1]))",3319.812407611912,3353.6425235768074,95.8983666158292,0.07553560231451097
1320,"((1, 0, 1), (0, 0, 2, 12), 'n')",3280.245614743145,3299.0401236125313,418.10778592134466,0.3554300470277615
1321,"((1, 0, 1), (0, 0, 2, 12), 'c')",3235.3196577141784,3257.873068357442,182.96642643717644,0.14320038903624224
1322,"((1, 0, 1), (0, 0, 2, 12), 't')",3275.814306760016,3298.3677174032796,357.63367532420204,0.2971085942602371
1323,"((1, 0, 1), (0, 0, 2, 12), 'ct')",3158.2628786333153,3184.5751910504564,132.72922984437795,0.11110335346598348
1324,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 0, 0]))",3235.3196577141784,3257.873068357442,182.96642643717644,0.14320038903624224
1325,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 0, 1]))",3224.0747751444837,3250.387087561625,210.60424569393803,0.1832313388000581
1326,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 1, 0]))",3158.2628786333153,3184.5751910504564,132.72922984437795,0.11110335346598348
1327,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 1, 1]))",3193.2335435634927,3223.304757754511,104.25320620328431,0.08720096927501583
1328,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 0, 0, 0]))",3235.3196577141784,3257.873068357442,182.96642643717644,0.14320038903624224
1329,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 0, 0, 1]))",3467.3847094461057,3493.697021863247,300.6542634979083,0.27136666999942677
1330,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 0, 1, 0]))",3224.0747751444837,3250.387087561625,210.60424569393803,0.1832313388000581
1331,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 0, 1, 1]))",3452.4191040263204,3482.4903182173384,157.66302620304688,0.1165045665770001
1332,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 1, 0, 0]))",3158.2628786333153,3184.5751910504564,132.72922984437795,0.11110335346598348
1333,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 1, 0, 1]))",3457.436516614751,3487.507730805769,96.37322283070577,0.07937123343558625
1334,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 1, 1, 0]))",3193.2335435634927,3223.304757754511,104.25320620328431,0.08720096927501583
1335,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 1, 1, 1]))",3459.158814282564,3492.9889302474594,97.66513908006075,0.07867143292267445
1336,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 0, 0, 0, 0]))",3235.3196577141784,3257.873068357442,182.96642643717644,0.14320038903624224
1337,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 0, 0, 0, 1]))",3498.2344666658482,3524.5467790829894,201.55757478038478,0.1652076510275228
1338,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 0, 0, 1, 0]))",3467.3847094461057,3493.697021863247,300.6542634979083,0.27136666999942677
1339,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 0, 0, 1, 1]))",3468.3622068224568,3498.433421013475,304.1500827009484,0.27350108078379154
1340,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 0, 1, 0, 0]))",3224.0747751444837,3250.387087561625,210.60424569393803,0.1832313388000581
1341,"((1, 0, 1), (0, 0, 2, 12), poly1d([1, 0, 1, 0, 1]))",3457.3405747197794,3487.4117889107974,218.9072573184824,0.19455491729788912
